time,Id_Smart_Capteur,Humidite,Pression,PM10,PM2.5,Temperature
2022-06-14 13:32:48,Arg12b2f,24.45605,962.0539,0.0,0.0,42.98
2022-06-14 13:37:51,Arg12b1f,22.34961,961.8755,0.0,0.0,43.2
2022-06-14 13:44:53,Arg12b2f,24.89844,962.2202,0.0,0.0,43.06
2022-06-14 13:49:54,Arg12b1f,22.06445,961.8897,0.0,0.0,43.61
2022-06-14 13:50:38,Arg12b3f,19.98145,962.3195,0.0,0.0,44.71
2022-06-14 13:56:57,Arg12b2f,24.83398,962.0944,0.0,0.0,43.08
2022-06-14 14:01:57,Arg12b1f,24.33301,961.825,0.0,0.0,43.49
2022-06-14 14:02:35,Arg12b3f,23.41309,962.27,0.0,0.0,44.71
2022-06-14 14:09:01,Arg12b2f,27.45313,961.992,0.0,0.0,42.52
2022-06-14 14:14:02,Arg12b1f,26.65625,961.6973,0.0,0.0,42.47
2022-06-14 14:14:39,Arg12b3f,26.1875,962.1036,0.0,0.0,43.58
2022-06-14 14:21:06,Arg12b2f,29.0,961.9048,0.0,0.0,41.53
2022-06-14 14:26:07,Arg12b1f,26.12891,961.6975,0.0,0.0,41.58
2022-06-14 14:26:44,Arg12b3f,24.43164,962.1055,0.0,0.0,42.81
2022-06-14 14:33:10,Arg12b2f,29.86035,961.856,0.0,0.0,42.19
2022-06-14 14:38:10,Arg12b1f,26.94238,961.6488,0.0,0.0,43.29
2022-06-14 14:38:49,Arg12b3f,24.47852,962.0613,0.0,0.0,44.5
2022-06-14 14:45:14,Arg12b2f,26.44043,961.8756,0.0,0.0,43.38
2022-06-14 14:50:16,Arg12b1f,23.13867,961.5622,0.0,0.0,43.99
2022-06-14 14:57:19,Arg12b2f,25.96973,961.6983,0.0,0.0,43.0
2022-06-14 15:02:21,Arg12b1f,22.57813,961.4285,0.0,0.0,43.66
2022-06-14 15:02:59,Arg12b3f,19.91406,961.7991,0.0,0.0,45.13
2022-06-14 15:09:23,Arg12b2f,24.24707,961.6177,0.0,0.0,43.17
2022-06-14 15:14:25,Arg12b1f,21.9209,961.282,0.0,0.0,43.81
2022-06-14 15:15:03,Arg12b3f,20.16797,961.6356,0.0,0.0,45.12
2022-06-14 15:21:28,Arg12b2f,26.26953,961.4303,0.0,0.0,43.65
2022-06-14 15:26:31,Arg12b1f,23.57129,961.1539,0.0,0.0,44.59
2022-06-14 15:33:32,Arg12b2f,25.93262,961.2944,0.0,0.0,44.3
2022-06-14 15:38:37,Arg12b1f,23.61035,961.0262,0.0,0.0,45.13
2022-06-14 15:39:14,Arg12b3f,19.7002,961.4373,0.0,0.0,46.58
2022-06-14 15:45:37,Arg12b2f,24.65918,961.2419,0.0,0.0,44.33
2022-06-14 15:50:39,Arg12b1f,23.30859,960.9808,0.0,0.0,44.33
2022-06-14 15:51:18,Arg12b3f,21.64453,961.4394,0.0,0.0,45.74
2022-06-14 15:57:41,Arg12b2f,26.48047,961.2842,0.0,0.0,43.12
2022-06-14 16:02:44,Arg12b1f,24.37402,960.9756,0.0,0.0,43.44
2022-06-14 16:03:25,Arg12b3f,22.24512,961.3611,0.0,0.0,45.02
2022-06-14 16:09:46,Arg12b2f,25.57715,961.2464,0.0,0.0,43.23
2022-06-14 16:14:49,Arg12b1f,23.3418,961.0051,0.0,0.0,43.68
2022-06-14 16:15:30,Arg12b3f,21.83398,961.4875,0.0,0.0,45.25
2022-06-14 16:21:50,Arg12b2f,25.48926,961.3345,0.0,0.0,43.43
2022-06-14 16:26:55,Arg12b1f,23.93359,961.0403,0.0,0.0,43.77
2022-06-14 16:27:32,Arg12b3f,21.80078,961.4458,0.0,0.0,45.22
2022-06-14 16:33:54,Arg12b2f,27.83984,961.2953,0.0,0.0,43.32
2022-06-14 16:39:00,Arg12b1f,25.28809,961.0048,0.0,0.0,43.85
2022-06-14 16:39:40,Arg12b3f,24.13965,961.4231,0.0,0.0,45.09
2022-06-14 16:45:59,Arg12b2f,29.55566,961.2592,0.0,0.0,43.24
2022-06-14 16:51:06,Arg12b1f,27.11328,961.048,0.0,0.0,43.63
2022-06-14 16:51:43,Arg12b3f,25.98242,961.4511,0.0,0.0,44.81
2022-06-14 16:58:03,Arg12b2f,30.72461,961.3459,0.0,0.0,42.88
2022-06-14 17:03:09,Arg12b1f,28.57715,961.1384,0.0,0.0,43.38
2022-06-14 17:10:07,Arg12b2f,31.7002,961.2955,0.0,0.0,42.89
2022-06-14 17:15:15,Arg12b1f,29.58398,961.0663,0.0,0.0,43.15
2022-06-14 17:15:58,Arg12b3f,28.88477,961.4902,0.0,0.0,44.35
2022-06-14 17:22:12,Arg12b2f,31.60547,961.1234,0.0,0.0,42.3
2022-06-14 17:27:19,Arg12b1f,30.10547,960.8524,0.0,0.0,42.51
2022-06-14 17:34:16,Arg12b2f,32.5752,960.8826,0.0,0.0,41.81
2022-06-14 17:39:22,Arg12b1f,30.75488,960.7222,0.0,0.0,41.82
2022-06-14 17:40:04,Arg12b3f,29.8252,961.0869,0.0,0.0,42.92
2022-06-14 17:46:20,Arg12b2f,34.2168,960.8635,0.0,0.0,41.29
2022-06-14 17:51:27,Arg12b1f,31.65234,960.5643,0.0,0.0,41.66
2022-06-14 17:52:07,Arg12b3f,30.49219,961.0061,0.0,0.0,42.85
2022-06-14 17:58:29,Arg12b2f,33.5957,960.9059,0.0,0.0,41.44
2022-06-14 18:03:34,Arg12b1f,30.61328,960.765,0.0,0.0,41.63
2022-06-14 18:06:10,Arg12b3f,29.72266,961.1462,0.0,0.0,42.63
2022-06-14 18:10:34,Arg12b2f,33.17871,961.0955,0.0,0.0,41.09
2022-06-14 18:15:38,Arg12b1f,29.44727,960.9836,0.0,0.0,41.68
2022-06-14 18:22:35,Arg12b2f,32.67676,961.1108,0.0,0.0,41.54
2022-06-14 18:27:43,Arg12b1f,31.10449,960.9138,0.0,0.0,42.05
2022-06-14 18:34:38,Arg12b2f,32.66016,961.2136,0.0,0.0,41.76
2022-06-14 18:39:47,Arg12b1f,30.81445,961.0481,0.0,0.0,42.23
2022-06-14 18:46:43,Arg12b2f,33.34473,961.2433,0.0,0.0,41.88
2022-06-14 18:51:51,Arg12b1f,30.96484,961.0689,0.0,0.0,42.22
2022-06-14 18:58:48,Arg12b2f,34.22852,961.3444,0.0,0.0,41.45
2022-06-14 19:03:55,Arg12b1f,32.09277,961.1351,0.0,0.0,41.63
2022-06-14 19:04:41,Arg12b3f,31.4834,961.5078,0.0,0.0,42.62
2022-06-14 19:10:52,Arg12b2f,34.64355,961.3047,0.0,0.0,41.31
2022-06-14 19:16:00,Arg12b1f,32.30078,961.1503,0.0,0.0,41.66
2022-06-14 19:22:57,Arg12b2f,35.32617,961.3364,0.0,0.0,40.97
2022-06-14 19:28:06,Arg12b1f,32.55469,961.0681,0.0,0.0,41.27
2022-06-14 19:35:01,Arg12b2f,35.59766,961.2104,0.0,0.0,40.54
2022-06-14 19:40:09,Arg12b1f,32.38379,960.9267,0.0,0.0,40.37
2022-06-14 19:47:05,Arg12b2f,36.25586,961.125,0.0,0.0,39.51
2022-06-14 19:52:13,Arg12b1f,33.84766,960.822,0.0,0.0,39.45
2022-06-14 19:59:10,Arg12b2f,36.99707,961.1795,0.0,0.0,38.47
2022-06-14 20:04:18,Arg12b1f,34.18848,961.1167,0.0,0.0,38.39
2022-06-14 20:11:14,Arg12b2f,37.69727,961.9182,0.0,0.0,37.64
2022-06-14 20:16:22,Arg12b1f,34.69336,961.6502,0.0,0.0,37.4
2022-06-14 20:23:19,Arg12b2f,38.20508,961.2173,0.0,0.0,36.61
2022-06-14 20:28:30,Arg12b1f,38.28613,961.5364,0.0,0.0,36.35
2022-06-14 20:35:23,Arg12b2f,40.7793,961.3527,0.0,0.0,35.65
2022-06-14 20:40:31,Arg12b1f,37.98926,961.4244,0.0,0.0,35.72
2022-06-14 20:47:27,Arg12b2f,38.71094,961.3272,0.0,0.0,34.94
2022-06-14 20:52:36,Arg12b1f,36.43945,961.2712,0.0,0.0,34.74
2022-06-14 20:59:32,Arg12b2f,39.99414,961.5683,0.0,0.0,34.04
2022-06-14 21:04:40,Arg12b1f,37.41113,961.459,0.0,0.0,34.65
2022-06-14 21:11:36,Arg12b2f,39.32031,961.7957,0.0,0.0,34.42
2022-06-14 21:16:45,Arg12b1f,36.03711,961.4405,0.0,0.0,34.89
2022-06-14 21:17:33,Arg12b3f,35.14648,961.7665,0.0,0.0,35.32
2022-06-14 21:23:41,Arg12b2f,38.02246,961.5065,0.0,0.0,34.92
2022-06-14 21:28:49,Arg12b1f,35.81055,961.5309,0.0,0.0,35.26
2022-06-14 21:35:45,Arg12b2f,37.74902,961.7211,0.0,0.0,34.73
2022-06-14 21:40:54,Arg12b1f,35.85059,961.4489,0.0,0.0,34.82
2022-06-14 21:47:49,Arg12b2f,38.14258,961.6216,0.0,0.0,34.43
2022-06-14 21:52:58,Arg12b1f,35.94336,961.5353,0.0,0.0,34.37
2022-06-14 21:59:54,Arg12b2f,38.03613,961.7675,0.0,0.0,33.8
2022-06-14 22:05:02,Arg12b1f,35.58301,961.7405,0.0,0.0,33.7
2022-06-14 22:05:56,Arg12b3f,35.72949,962.0754,0.0,0.0,33.94
2022-06-14 22:11:58,Arg12b2f,38.27832,962.0115,0.0,0.0,33.23
2022-06-14 22:17:07,Arg12b1f,36.01465,962.0575,0.0,0.0,33.12
2022-06-14 22:24:03,Arg12b2f,38.40527,962.3281,0.0,0.0,32.72
2022-06-14 22:29:11,Arg12b1f,36.01953,962.3206,0.0,0.0,32.78
2022-06-14 22:30:02,Arg12b3f,36.67676,962.5667,0.0,0.0,32.81
2022-06-14 22:36:07,Arg12b2f,39.04785,962.4242,0.0,0.0,32.36
2022-06-14 22:48:13,Arg12b2f,38.72461,962.5345,0.0,0.0,32.07
2022-06-14 22:53:21,Arg12b1f,36.33691,962.5787,0.0,0.0,32.11
2022-06-14 22:54:14,Arg12b3f,36.45996,962.8709,0.0,0.0,32.41
2022-06-14 23:00:16,Arg12b2f,38.47852,962.7318,0.0,0.0,31.93
2022-06-14 23:05:24,Arg12b1f,35.79688,962.6083,0.0,0.0,32.11
2022-06-14 23:06:17,Arg12b3f,36.1543,962.9339,0.0,0.0,32.3
2022-06-14 23:12:20,Arg12b2f,37.76563,962.7936,0.0,0.0,32.08
2022-06-14 23:17:30,Arg12b1f,35.25684,962.7797,0.0,0.0,32.23
2022-06-14 23:18:50,Arg12b3f,35.46289,963.1094,0.0,0.0,32.35
2022-06-14 23:24:25,Arg12b2f,36.98047,962.9517,0.0,0.0,32.26
2022-06-14 23:29:35,Arg12b1f,34.41309,962.8279,0.0,0.0,32.4
2022-06-14 23:30:31,Arg12b3f,34.2002,963.1394,0.0,0.0,32.73
2022-06-14 23:36:29,Arg12b2f,36.38867,962.8972,0.0,0.0,32.06
2022-06-14 23:41:40,Arg12b1f,34.53516,962.8839,0.0,0.0,32.05
2022-06-14 23:48:34,Arg12b2f,36.98535,962.8951,0.0,0.0,31.93
2022-06-14 23:53:44,Arg12b1f,34.37793,962.8222,0.0,0.0,31.94
2022-06-15 00:00:38,Arg12b2f,36.32129,962.8844,0.0,0.0,31.89
2022-06-15 00:05:51,Arg12b1f,34.10547,962.8873,0.0,0.0,31.98
2022-06-15 00:07:44,Arg12b3f,33.97363,963.1995,0.0,0.0,32.03
2022-06-15 00:12:43,Arg12b2f,36.06836,962.9844,0.0,0.0,31.66
2022-06-15 00:17:53,Arg12b1f,33.93164,962.8702,0.0,0.0,31.63
2022-06-15 00:20:41,Arg12b3f,34.51758,963.1514,0.0,0.0,31.63
2022-06-15 00:24:47,Arg12b2f,35.82813,962.9308,0.0,0.0,31.59
2022-06-15 00:29:59,Arg12b1f,33.25488,962.7645,0.0,0.0,31.78
2022-06-15 00:36:52,Arg12b2f,36.03809,963.0252,0.0,0.0,31.82
2022-06-15 00:42:03,Arg12b1f,33.0625,963.0117,0.0,0.0,31.89
2022-06-15 00:44:50,Arg12b3f,32.98828,963.4025,0.0,0.0,32.13
2022-06-15 00:48:56,Arg12b2f,35.99707,963.1738,0.0,0.0,31.83
2022-06-15 00:54:09,Arg12b1f,33.89453,963.2364,0.0,0.0,31.98
2022-06-15 00:55:33,Arg12b3f,33.90527,963.6656,0.0,0.0,32.35
2022-06-15 01:01:01,Arg12b2f,34.03125,963.365,0.0,0.0,31.8
2022-06-15 01:06:14,Arg12b1f,31.91992,963.3189,0.0,0.0,32.04
2022-06-15 01:08:05,Arg12b3f,31.53027,963.6178,0.0,0.0,32.37
2022-06-15 01:13:05,Arg12b2f,33.49512,963.272,0.0,0.0,32.05
2022-06-15 01:18:19,Arg12b1f,31.56934,963.2377,0.0,0.0,32.34
2022-06-15 01:20:10,Arg12b3f,30.3916,963.524,0.0,0.0,32.84
2022-06-15 01:25:09,Arg12b2f,33.94824,963.4866,0.0,0.0,32.4
2022-06-15 01:30:23,Arg12b1f,29.23145,963.2478,0.0,0.0,32.56
2022-06-15 01:33:10,Arg12b3f,29.84766,963.5503,0.0,0.0,33.14
2022-06-15 01:37:14,Arg12b2f,32.15625,963.2779,0.0,0.0,32.6
2022-06-15 01:42:27,Arg12b1f,29.18066,962.8566,0.0,0.0,32.78
2022-06-15 01:49:18,Arg12b2f,28.92676,962.5795,0.0,0.0,32.8
2022-06-15 01:54:32,Arg12b1f,25.02539,962.2443,0.0,0.0,33.31
2022-06-15 02:01:22,Arg12b2f,26.16113,962.2781,0.0,0.0,33.89
2022-06-15 02:06:37,Arg12b1f,20.03613,961.5781,0.0,0.0,34.84
2022-06-15 02:13:27,Arg12b2f,21.72363,961.9032,0.0,0.0,35.07
2022-06-15 02:18:43,Arg12b1f,18.0127,961.5856,0.0,0.0,35.87
2022-06-15 02:19:40,Arg12b3f,16.44629,961.9925,0.0,0.0,36.3
2022-06-15 02:25:31,Arg12b2f,21.55762,961.9216,0.0,0.0,35.91
2022-06-15 02:30:47,Arg12b1f,21.06641,961.9734,0.0,0.0,36.09
2022-06-15 02:37:36,Arg12b2f,24.93359,962.3434,0.0,0.0,35.43
2022-06-15 02:42:51,Arg12b1f,22.25586,962.1339,0.0,0.0,35.23
2022-06-15 02:43:48,Arg12b3f,19.43066,962.4767,0.0,0.0,35.96
2022-06-15 02:49:40,Arg12b2f,23.93652,962.307,0.0,0.0,34.71
2022-06-15 02:54:56,Arg12b1f,24.35352,962.1362,0.0,0.0,34.68
2022-06-15 02:57:45,Arg12b3f,23.94727,962.4297,0.0,0.0,35.14
2022-06-15 03:01:44,Arg12b2f,25.3418,962.2459,0.0,0.0,34.03
2022-06-15 03:07:01,Arg12b1f,24.53906,962.1138,0.0,0.0,34.14
2022-06-15 03:13:49,Arg12b2f,26.81055,962.392,0.0,0.0,33.61
2022-06-15 03:19:07,Arg12b1f,25.43945,962.3347,0.0,0.0,33.66
2022-06-15 03:25:53,Arg12b2f,28.30762,962.4417,0.0,0.0,33.18
2022-06-15 03:31:11,Arg12b1f,25.90625,962.3211,0.0,0.0,33.08
2022-06-15 03:32:07,Arg12b3f,24.67773,962.6653,0.0,0.0,33.36
2022-06-15 03:37:57,Arg12b2f,27.93066,962.5129,0.0,0.0,32.62
2022-06-15 03:43:16,Arg12b1f,26.7334,962.3799,0.0,0.0,32.69
2022-06-15 03:45:57,Arg12b3f,26.38867,962.7171,0.0,0.0,33.04
2022-06-15 03:50:02,Arg12b2f,28.3916,962.4403,0.0,0.0,32.27
2022-06-15 03:55:20,Arg12b1f,26.88184,962.2227,0.0,0.0,32.33
2022-06-15 04:02:06,Arg12b2f,28.63086,962.3588,0.0,0.0,32.0
2022-06-15 04:07:25,Arg12b1f,27.19629,962.251,0.0,0.0,32.08
2022-06-15 04:09:16,Arg12b3f,27.28516,962.6404,0.0,0.0,32.58
2022-06-15 04:14:11,Arg12b2f,29.95898,962.3591,0.0,0.0,31.88
2022-06-15 04:19:30,Arg12b1f,26.35352,962.1964,0.0,0.0,31.81
2022-06-15 04:20:40,Arg12b3f,24.71484,962.5927,0.0,0.0,32.52
2022-06-15 04:26:15,Arg12b2f,30.24609,962.463,0.0,0.0,31.71
2022-06-15 04:31:35,Arg12b1f,30.35547,962.418,0.0,0.0,31.78
2022-06-15 04:32:32,Arg12b3f,29.93848,962.7307,0.0,0.0,32.35
2022-06-15 04:38:19,Arg12b2f,33.60449,962.5201,0.0,0.0,31.64
2022-06-15 04:43:39,Arg12b1f,33.83789,962.4328,0.0,0.0,31.64
2022-06-15 04:50:24,Arg12b2f,36.47656,962.5844,0.0,0.0,31.57
2022-06-15 04:55:45,Arg12b1f,34.01465,962.4786,0.0,0.0,31.46
2022-06-15 05:02:28,Arg12b2f,36.00781,962.5842,0.0,0.0,31.15
2022-06-15 05:07:49,Arg12b1f,34.93164,962.5011,0.0,0.0,31.03
2022-06-15 05:08:42,Arg12b3f,34.56445,962.8141,0.0,0.0,31.58
2022-06-15 05:14:32,Arg12b2f,35.83398,962.627,0.0,0.0,30.72
2022-06-15 05:19:54,Arg12b1f,34.21094,962.5446,0.0,0.0,30.56
2022-06-15 05:21:46,Arg12b3f,35.85156,962.8492,0.0,0.0,31.05
2022-06-15 05:26:37,Arg12b2f,36.51855,962.7575,0.0,0.0,30.23
2022-06-15 05:31:58,Arg12b1f,38.11035,962.7098,0.0,0.0,30.05
2022-06-15 05:34:48,Arg12b3f,39.15723,963.0772,0.0,0.0,30.7
2022-06-15 05:38:41,Arg12b2f,42.58691,962.9316,0.0,0.0,29.85
2022-06-15 05:44:03,Arg12b1f,43.52246,962.9725,0.0,0.0,29.69
2022-06-15 05:50:46,Arg12b2f,45.71387,963.2219,0.0,0.0,29.56
2022-06-15 05:56:08,Arg12b1f,43.85742,963.258,0.0,0.0,29.47
2022-06-15 06:02:50,Arg12b2f,44.73047,963.3786,0.0,0.0,29.56
2022-06-15 06:08:14,Arg12b1f,42.74414,963.3663,0.0,0.0,29.58
2022-06-15 06:09:35,Arg12b3f,43.97363,963.7056,0.0,0.0,30.06
2022-06-15 06:14:54,Arg12b2f,43.93555,963.4733,0.0,0.0,29.66
2022-06-15 06:20:17,Arg12b1f,42.24316,963.4532,0.0,0.0,29.61
2022-06-15 06:22:09,Arg12b3f,43.50391,963.7615,0.0,0.0,30.04
2022-06-15 06:26:59,Arg12b2f,43.62207,963.5419,0.0,0.0,29.71
2022-06-15 06:32:23,Arg12b1f,41.81152,963.6072,0.0,0.0,29.59
2022-06-15 06:35:11,Arg12b3f,43.10254,963.943,0.0,0.0,29.99
2022-06-15 06:39:03,Arg12b2f,43.18945,963.7639,0.0,0.0,29.61
2022-06-15 06:44:28,Arg12b1f,41.17773,963.7556,0.0,0.0,29.55
2022-06-15 06:51:08,Arg12b2f,42.71777,963.8611,0.0,0.0,29.66
2022-06-15 06:56:32,Arg12b1f,40.61621,963.91,0.0,0.0,29.73
2022-06-15 07:03:12,Arg12b2f,42.66699,963.9531,0.0,0.0,29.8
2022-06-15 07:08:37,Arg12b1f,40.0,963.8691,0.0,0.0,29.89
2022-06-15 07:15:16,Arg12b2f,41.85352,963.916,0.0,0.0,29.94
2022-06-15 07:20:42,Arg12b1f,39.48047,963.8985,0.0,0.0,30.08
2022-06-15 07:23:33,Arg12b3f,40.24805,964.2156,0.0,0.0,30.58
2022-06-15 07:27:21,Arg12b2f,40.82715,963.985,0.0,0.0,30.2
2022-06-15 07:32:46,Arg12b1f,37.6084,963.9529,0.0,0.0,30.61
2022-06-15 07:34:39,Arg12b3f,37.41016,964.3066,0.0,0.0,31.02
2022-06-15 07:39:25,Arg12b2f,39.70508,964.1562,0.0,0.0,30.72
2022-06-15 07:44:52,Arg12b1f,36.12402,964.1623,0.0,0.0,32.48
2022-06-15 07:45:44,Arg12b3f,35.42578,964.4431,0.0,0.0,32.95
2022-06-15 07:51:29,Arg12b2f,38.31348,964.274,0.0,0.0,32.64
2022-06-15 07:56:56,Arg12b1f,31.875,964.2742,0.0,0.0,35.37
2022-06-15 07:57:49,Arg12b3f,31.09766,964.6873,0.0,0.0,35.22
2022-06-15 08:03:35,Arg12b2f,33.93457,964.4434,0.0,0.0,34.52
2022-06-15 08:09:02,Arg12b1f,26.63867,964.3682,0.0,0.0,37.67
2022-06-15 08:09:55,Arg12b3f,25.73438,964.7272,0.0,0.0,37.36
2022-06-15 08:15:38,Arg12b2f,30.56641,964.6174,0.0,0.0,36.2
2022-06-15 08:21:05,Arg12b1f,24.71875,964.4313,0.0,0.0,39.51
2022-06-15 08:22:01,Arg12b3f,24.34277,964.8351,0.0,0.0,39.12
2022-06-15 08:27:43,Arg12b2f,29.25586,964.6442,0.0,0.0,37.3
2022-06-15 08:33:11,Arg12b1f,22.91211,964.508,0.0,0.0,40.93
2022-06-15 08:39:47,Arg12b2f,27.21191,964.7484,0.0,0.0,38.6
2022-06-15 08:45:17,Arg12b1f,21.44434,964.573,0.0,0.0,41.97
2022-06-15 08:46:11,Arg12b3f,21.61816,964.9777,0.0,0.0,41.29
2022-06-15 08:51:53,Arg12b2f,26.16992,964.8026,0.0,0.0,40.13
2022-06-15 08:57:20,Arg12b1f,20.89063,964.6153,0.0,0.0,43.19
2022-06-15 09:04:02,Arg12b2f,25.91113,964.8912,0.0,0.0,40.57
2022-06-15 09:09:25,Arg12b1f,20.80371,964.6252,0.0,0.0,43.19
2022-06-15 09:16:01,Arg12b2f,25.97168,964.8826,0.0,0.0,41.08
2022-06-15 09:16:29,Arg12b3f,21.3418,965.0415,0.0,0.0,43.06
2022-06-15 09:22:06,Arg12b1f,21.40039,964.6459,0.0,0.0,43.61
2022-06-15 09:28:05,Arg12b2f,25.6709,964.9305,0.0,0.0,41.54
2022-06-15 09:28:33,Arg12b3f,21.45215,965.1161,0.0,0.0,43.17
2022-06-15 09:35:46,Arg12b1f,20.16992,964.6808,0.0,0.0,44.89
2022-06-15 09:40:10,Arg12b2f,24.3877,964.9651,0.0,0.0,42.72
2022-06-15 09:40:39,Arg12b3f,20.23926,965.1216,0.0,0.0,44.09
2022-06-15 09:47:52,Arg12b1f,19.40332,964.7395,0.0,0.0,45.9
2022-06-15 09:52:14,Arg12b2f,23.98438,964.9594,0.0,0.0,43.4
2022-06-15 09:52:41,Arg12b3f,20.12891,965.1465,0.0,0.0,44.7
2022-06-15 09:59:55,Arg12b1f,19.03516,964.6976,0.0,0.0,46.27
2022-06-15 10:04:18,Arg12b2f,23.42383,965.0481,0.0,0.0,43.6
2022-06-15 10:06:32,Arg12b3f,18.97754,965.1559,0.0,0.0,45.24
2022-06-15 10:12:01,Arg12b1f,18.68848,964.7466,0.0,0.0,46.39
2022-06-15 10:16:23,Arg12b2f,23.29297,965.0769,0.0,0.0,44.06
2022-06-15 10:16:51,Arg12b3f,19.06641,965.1802,0.0,0.0,45.6
2022-06-15 10:24:04,Arg12b1f,18.27539,964.8359,0.0,0.0,46.77
2022-06-15 10:28:27,Arg12b2f,22.70117,965.0803,0.0,0.0,44.56
2022-06-15 10:28:55,Arg12b3f,18.6582,965.2332,0.0,0.0,45.72
2022-06-15 10:36:09,Arg12b1f,17.70117,964.8775,0.0,0.0,47.52
2022-06-15 10:40:32,Arg12b2f,22.14258,965.1917,0.0,0.0,45.07
2022-06-15 10:42:55,Arg12b3f,18.43652,965.3484,0.0,0.0,46.27
2022-06-15 10:48:15,Arg12b1f,17.69434,965.0075,0.0,0.0,47.36
2022-06-15 10:52:40,Arg12b2f,21.77148,965.2356,0.0,0.0,45.16
2022-06-15 10:53:06,Arg12b3f,17.77344,965.4072,0.0,0.0,46.68
2022-06-15 11:00:18,Arg12b1f,17.55566,965.0717,0.0,0.0,47.15
2022-06-15 11:04:41,Arg12b2f,21.95703,965.3797,0.0,0.0,44.65
2022-06-15 11:05:07,Arg12b3f,17.5,965.5253,0.0,0.0,46.46
2022-06-15 11:12:24,Arg12b1f,17.93359,965.0639,0.0,0.0,46.72
2022-06-15 11:16:46,Arg12b2f,24.16406,965.3292,0.0,0.0,42.42
2022-06-15 11:17:16,Arg12b3f,17.78418,965.5229,0.0,0.0,46.43
2022-06-15 11:24:27,Arg12b1f,20.56738,965.0514,0.0,0.0,44.0
2022-06-15 11:28:51,Arg12b2f,25.67285,965.355,0.0,0.0,41.4
2022-06-15 11:29:45,Arg12b3f,17.68555,965.5198,0.0,0.0,46.89
2022-06-15 11:36:32,Arg12b1f,22.38086,965.1069,0.0,0.0,41.81
2022-06-15 11:40:54,Arg12b2f,26.18652,965.2776,0.0,0.0,40.43
2022-06-15 11:41:50,Arg12b3f,20.4082,965.4761,0.0,0.0,43.37
2022-06-15 11:48:38,Arg12b1f,23.80664,965.0875,0.0,0.0,40.88
2022-06-15 11:52:59,Arg12b2f,26.5918,965.3809,0.0,0.0,40.28
2022-06-15 11:54:47,Arg12b3f,21.86328,965.5087,0.0,0.0,42.28
2022-06-15 12:00:42,Arg12b1f,24.55859,965.1434,0.0,0.0,40.57
2022-06-15 12:05:03,Arg12b2f,27.41699,965.386,0.0,0.0,40.41
2022-06-15 12:05:35,Arg12b3f,24.13281,965.4474,0.0,0.0,41.5
2022-06-15 12:12:47,Arg12b1f,25.58594,965.1069,0.0,0.0,40.18
2022-06-15 12:17:07,Arg12b2f,28.12598,965.3298,0.0,0.0,40.07
2022-06-15 12:17:39,Arg12b3f,24.66211,965.4542,0.0,0.0,41.21
2022-06-15 12:24:51,Arg12b1f,26.16211,965.0809,0.0,0.0,40.24
2022-06-15 12:29:16,Arg12b2f,28.48242,965.4163,0.0,0.0,40.39
2022-06-15 12:29:41,Arg12b3f,25.05566,965.5492,0.0,0.0,41.51
2022-06-15 12:36:58,Arg12b1f,26.27148,965.1345,0.0,0.0,40.66
2022-06-15 12:41:17,Arg12b2f,28.09277,965.325,0.0,0.0,40.61
2022-06-15 12:41:48,Arg12b3f,25.07227,965.4814,0.0,0.0,41.44
2022-06-15 12:49:01,Arg12b1f,26.32324,965.1261,0.0,0.0,40.62
2022-06-15 12:53:22,Arg12b2f,28.54492,965.3976,0.0,0.0,40.69
2022-06-15 12:53:51,Arg12b3f,25.77539,965.5508,0.0,0.0,41.65
2022-06-15 13:01:06,Arg12b1f,26.0459,965.1375,0.0,0.0,40.88
2022-06-15 13:05:26,Arg12b2f,28.1377,965.4136,0.0,0.0,40.99
2022-06-15 13:05:56,Arg12b3f,25.03027,965.5024,0.0,0.0,42.02
2022-06-15 13:13:12,Arg12b1f,25.88867,965.2255,0.0,0.0,41.36
2022-06-15 13:17:30,Arg12b2f,27.57617,965.4024,0.0,0.0,41.08
2022-06-15 13:18:02,Arg12b3f,25.37891,965.5358,0.0,0.0,41.3
2022-06-15 13:25:15,Arg12b1f,26.44238,965.2085,0.0,0.0,41.0
2022-06-15 13:29:41,Arg12b2f,27.86914,965.44,0.0,0.0,41.24
2022-06-15 13:30:07,Arg12b3f,24.83887,965.5247,0.0,0.0,41.98
2022-06-15 13:37:20,Arg12b1f,25.06934,965.144,0.0,0.0,41.61
2022-06-15 13:41:40,Arg12b2f,27.3291,965.3997,0.0,0.0,41.33
2022-06-15 13:42:41,Arg12b3f,24.3125,965.5441,0.0,0.0,42.14
2022-06-15 13:49:25,Arg12b1f,25.5791,965.0693,0.0,0.0,41.43
2022-06-15 13:53:45,Arg12b2f,27.26172,965.4116,0.0,0.0,41.3
2022-06-15 13:54:15,Arg12b3f,24.31641,965.5096,0.0,0.0,42.0
2022-06-15 14:01:29,Arg12b1f,25.2002,965.142,0.0,0.0,41.43
2022-06-15 14:05:48,Arg12b2f,27.36719,965.4445,0.0,0.0,41.25
2022-06-15 14:07:19,Arg12b3f,25.01563,965.5847,0.0,0.0,41.94
2022-06-15 14:14:11,Arg12b1f,25.04395,965.1628,0.0,0.0,41.55
2022-06-15 14:17:53,Arg12b2f,27.20703,965.4669,0.0,0.0,41.49
